,WindSpeed,IrrDirect,IrrDiffuse,Temperature,Percipitation,SnowFlow,SnowMass,AirDensity,RadSurface,RadTop,CloudCover,IsDayBin_Day,IsDayBin_Night,Month_1,Month_2,Month_3,Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Month_11,Month_12
170,4.904,0.0,0.0,-14.597999999999999,0.043,0.043,16.685,1.314,0.0,0.0,0.727,0,1,1,0,0,0,0,0,0,0,0,0,0,0
171,5.03,0.0,0.0,-14.482000000000001,0.04,0.04,16.726,1.3130000000000002,0.0,0.0,0.6940000000000001,0,1,1,0,0,0,0,0,0,0,0,0,0,0
172,5.15,0.0,0.0,-14.494000000000002,0.034,0.034,16.761,1.3119999999999998,0.0,0.0,0.684,0,1,1,0,0,0,0,0,0,0,0,0,0,0
173,5.431,0.0,0.0,-14.485999999999999,0.039,0.039,16.795,1.311,0.0,0.0,0.713,0,1,1,0,0,0,0,0,0,0,0,0,0,0
174,5.534,0.0,0.0,-14.300999999999998,0.046,0.046,16.834,1.31,0.0,0.0,0.7709999999999999,0,1,1,0,0,0,0,0,0,0,0,0,0,0
175,5.615,0.0,0.0,-13.968,0.052000000000000005,0.052000000000000005,16.883,1.308,0.0,0.0,0.818,0,1,1,0,0,0,0,0,0,0,0,0,0,0
176,5.67,0.005,0.003,-13.684000000000001,0.05,0.05,16.932000000000002,1.306,4.813,27.537,0.848,1,0,1,0,0,0,0,0,0,0,0,0,0,0
178,5.485,0.021,0.028999999999999998,-11.901,0.027999999999999997,0.027999999999999997,17.000999999999998,1.3019999999999998,46.99,173.644,0.96,1,0,1,0,0,0,0,0,0,0,0,0,0,0
179,5.436,0.026000000000000002,0.033,-11.270999999999999,0.019,0.019,17.012999999999998,1.2990000000000002,54.023,186.39700000000002,0.9640000000000001,1,0,1,0,0,0,0,0,0,0,0,0,0,0
180,5.434,0.023,0.027000000000000003,-11.002,0.013999999999999999,0.013999999999999999,17.018,1.297,44.077,154.855,0.96,1,0,1,0,0,0,0,0,0,0,0,0,0,0
181,5.678999999999999,0.013000000000000001,0.012,-11.171,0.013000000000000001,0.013000000000000001,17.025,1.297,20.269000000000002,81.206,0.955,1,0,1,0,0,0,0,0,0,0,0,0,0,0
182,5.928999999999999,0.001,0.0,-11.600999999999999,0.015,0.015,17.037,1.298,0.759,4.487,0.953,1,0,1,0,0,0,0,0,0,0,0,0,0,0
183,5.864,0.0,0.0,-11.855,0.02,0.02,17.054000000000002,1.2990000000000002,0.0,0.0,0.948,0,1,1,0,0,0,0,0,0,0,0,0,0,0
184,5.773,0.0,0.0,-12.002,0.024,0.024,17.076,1.3,0.0,0.0,0.93,0,1,1,0,0,0,0,0,0,0,0,0,0,0
185,5.711,0.0,0.0,-12.091,0.026000000000000002,0.026000000000000002,17.101,1.301,0.0,0.0,0.9359999999999999,0,1,1,0,0,0,0,0,0,0,0,0,0,0
186,5.598,0.0,0.0,-12.197000000000001,0.027000000000000003,0.027000000000000003,17.127,1.3019999999999998,0.0,0.0,0.946,0,1,1,0,0,0,0,0,0,0,0,0,0,0
187,5.6,0.0,0.0,-12.382,0.027999999999999997,0.027999999999999997,17.154,1.3030000000000002,0.0,0.0,0.9540000000000001,0,1,1,0,0,0,0,0,0,0,0,0,0,0
189,5.4879999999999995,0.0,0.0,-12.652000000000001,0.045,0.045,17.224,1.304,0.0,0.0,0.934,0,1,1,0,0,0,0,0,0,0,0,0,0,0
190,5.314,0.0,0.0,-12.65,0.055,0.055,17.277,1.305,0.0,0.0,0.951,0,1,1,0,0,0,0,0,0,0,0,0,0,0
191,5.485,0.0,0.0,-12.530999999999999,0.063,0.063,17.338,1.305,0.0,0.0,0.966,0,1,1,0,0,0,0,0,0,0,0,0,0,0
192,5.622999999999999,0.0,0.0,-12.427,0.069,0.069,17.406,1.304,0.0,0.0,0.965,0,1,1,0,0,0,0,0,0,0,0,0,0,0
194,5.44,0.0,0.0,-12.478,0.105,0.105,17.582,1.305,0.0,0.0,0.963,0,1,1,0,0,0,0,0,0,0,0,0,0,0
195,5.621,0.0,0.0,-12.48,0.122,0.122,17.699,1.305,0.0,0.0,0.9620000000000001,0,1,1,0,0,0,0,0,0,0,0,0,0,0
196,5.794,0.0,0.0,-12.321,0.133,0.133,17.828,1.304,0.0,0.0,0.95,0,1,1,0,0,0,0,0,0,0,0,0,0,0
198,6.007000000000001,0.0,0.0,-12.057,0.132,0.132,18.099,1.304,0.0,0.0,0.956,0,1,1,0,0,0,0,0,0,0,0,0,0,0
199,6.074,0.0,0.0,-11.939,0.11900000000000001,0.11900000000000001,18.223,1.304,0.0,0.0,0.965,0,1,1,0,0,0,0,0,0,0,0,0,0,0
200,6.169,0.002,0.002,-11.788,0.10800000000000001,0.10800000000000001,18.334,1.304,3.8680000000000003,29.706999999999997,0.9690000000000001,1,0,1,0,0,0,0,0,0,0,0,0,0,0
202,5.6370000000000005,0.008,0.022000000000000002,-10.942,0.096,0.096,18.515,1.3030000000000002,35.088,176.831,0.927,1,0,1,0,0,0,0,0,0,0,0,0,0,0
203,5.466,0.009000000000000001,0.026000000000000002,-10.722000000000001,0.092,0.092,18.597,1.3019999999999998,40.189,189.584,0.9079999999999999,1,0,1,0,0,0,0,0,0,0,0,0,0,0
204,5.372999999999999,0.009000000000000001,0.022000000000000002,-10.655,0.08800000000000001,0.08800000000000001,18.676,1.3019999999999998,34.759,158.042,0.82,1,0,1,0,0,0,0,0,0,0,0,0,0,0
205,5.522,0.005,0.009000000000000001,-10.787,0.08900000000000001,0.08900000000000001,18.757,1.3019999999999998,15.015999999999998,84.331,0.728,1,0,1,0,0,0,0,0,0,0,0,0,0,0
206,5.824,0.0,0.0,-11.079,0.092,0.092,18.845,1.3019999999999998,0.5489999999999999,5.359,0.779,1,0,1,0,0,0,0,0,0,0,0,0,0,0
207,5.752999999999999,0.0,0.0,-11.173,0.109,0.109,18.942,1.3019999999999998,0.0,0.0,0.852,0,1,1,0,0,0,0,0,0,0,0,0,0,0
208,5.7829999999999995,0.0,0.0,-11.173,0.156,0.156,19.076,1.3019999999999998,0.0,0.0,0.87,0,1,1,0,0,0,0,0,0,0,0,0,0,0
209,5.747000000000001,0.0,0.0,-11.232999999999999,0.152,0.152,19.227,1.3030000000000002,0.0,0.0,0.843,0,1,1,0,0,0,0,0,0,0,0,0,0,0
211,5.997000000000001,0.0,0.0,-11.15,0.163,0.163,19.544,1.304,0.0,0.0,0.845,0,1,1,0,0,0,0,0,0,0,0,0,0,0
213,6.2139999999999995,0.0,0.0,-11.308,0.125,0.125,19.82,1.304,0.0,0.0,0.882,0,1,1,0,0,0,0,0,0,0,0,0,0,0
214,6.814,0.0,0.0,-11.287,0.114,0.114,19.933,1.3030000000000002,0.0,0.0,0.917,0,1,1,0,0,0,0,0,0,0,0,0,0,0
215,7.037999999999999,0.0,0.0,-11.187000000000001,0.158,0.158,20.057000000000002,1.301,0.0,0.0,0.977,0,1,1,0,0,0,0,0,0,0,0,0,0,0
216,6.8629999999999995,0.0,0.0,-10.966,0.4,0.4,20.327,1.2990000000000002,0.0,0.0,0.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0
218,6.457999999999999,0.0,0.0,-10.493,1.024,1.024,21.823,1.294,0.0,0.0,0.986,0,1,1,0,0,0,0,0,0,0,0,0,0,0
219,6.49,0.0,0.0,-10.193,1.275,1.275,22.983,1.2919999999999998,0.0,0.0,0.987,0,1,1,0,0,0,0,0,0,0,0,0,0,0
220,6.406000000000001,0.0,0.0,-9.888,1.2819999999999998,1.2819999999999998,24.273000000000003,1.2890000000000001,0.0,0.0,0.996,0,1,1,0,0,0,0,0,0,0,0,0,0,0
221,6.388999999999999,0.0,0.0,-9.591000000000001,1.11,1.11,25.453000000000003,1.287,0.0,0.0,0.998,0,1,1,0,0,0,0,0,0,0,0,0,0,0
223,6.222,0.0,0.0,-9.048,0.8959999999999999,0.8959999999999999,27.340999999999998,1.2830000000000001,0.0,0.0,0.993,0,1,1,0,0,0,0,0,0,0,0,0,0,0
224,6.066,0.001,0.001,-8.836,0.857,0.857,28.211,1.2819999999999998,2.333,32.075,0.991,1,0,1,0,0,0,0,0,0,0,0,0,0,0
225,5.937,0.002,0.008,-8.558,0.701,0.701,28.971,1.28,12.535,123.906,0.9890000000000001,1,0,1,0,0,0,0,0,0,0,0,0,0,0
226,5.744,0.003,0.015,-8.193999999999999,0.613,0.613,29.599,1.278,23.398000000000003,180.206,0.99,1,0,1,0,0,0,0,0,0,0,0,0,0,0
227,5.561,0.003,0.018000000000000002,-7.784,0.5579999999999999,0.5579999999999999,30.169,1.275,28.103,192.96900000000002,0.991,1,0,1,0,0,0,0,0,0,0,0,0,0,0
228,5.404,0.003,0.015,-7.41,0.479,0.479,30.671,1.273,23.364,161.417,0.99,1,0,1,0,0,0,0,0,0,0,0,0,0,0
229,5.507000000000001,0.002,0.006999999999999999,-7.19,0.413,0.413,31.103,1.27,11.759,87.64200000000001,0.988,1,0,1,0,0,0,0,0,0,0,0,0,0,0
230,5.986000000000001,0.0,0.0,-6.96,0.396,0.396,31.496,1.268,0.608,6.362,0.9840000000000001,1,0,1,0,0,0,0,0,0,0,0,0,0,0
231,6.712000000000001,0.0,0.0,-6.066,0.38799999999999996,0.38799999999999996,31.886999999999997,1.262,0.0,0.0,0.985,0,1,1,0,0,0,0,0,0,0,0,0,0,0
232,6.86,0.0,0.0,-5.318,0.382,0.382,32.274,1.2570000000000001,0.0,0.0,0.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0
233,6.438,0.0,0.0,-4.7219999999999995,0.38799999999999996,0.38799999999999996,32.650999999999996,1.254,0.0,0.0,0.9940000000000001,0,1,1,0,0,0,0,0,0,0,0,0,0,0
234,6.0489999999999995,0.0,0.0,-4.468999999999999,0.44,0.44,33.055,1.253,0.0,0.0,0.996,0,1,1,0,0,0,0,0,0,0,0,0,0,0
235,5.841,0.0,0.0,-4.4110000000000005,0.493,0.493,33.52,1.253,0.0,0.0,0.996,0,1,1,0,0,0,0,0,0,0,0,0,0,0
236,5.932,0.0,0.0,-4.413,0.537,0.537,34.029,1.253,0.0,0.0,0.996,0,1,1,0,0,0,0,0,0,0,0,0,0,0
237,5.901,0.0,0.0,-4.402,0.5529999999999999,0.5529999999999999,34.567,1.252,0.0,0.0,0.997,0,1,1,0,0,0,0,0,0,0,0,0,0,0
238,5.845,0.0,0.0,-4.346,0.584,0.584,35.125,1.252,0.0,0.0,0.998,0,1,1,0,0,0,0,0,0,0,0,0,0,0
239,5.727,0.0,0.0,-4.306,0.626,0.626,35.721,1.251,0.0,0.0,0.998,0,1,1,0,0,0,0,0,0,0,0,0,0,0
240,5.556,0.0,0.0,-4.3069999999999995,0.6459999999999999,0.6459999999999999,36.353,1.251,0.0,0.0,0.997,0,1,1,0,0,0,0,0,0,0,0,0,0,0
241,5.443,0.0,0.0,-4.343,0.601,0.601,36.968,1.251,0.0,0.0,0.997,0,1,1,0,0,0,0,0,0,0,0,0,0,0
242,5.374,0.0,0.0,-4.395,0.5489999999999999,0.5489999999999999,37.53,1.251,0.0,0.0,0.997,0,1,1,0,0,0,0,0,0,0,0,0,0,0
243,5.527,0.0,0.0,-4.431,0.512,0.512,38.048,1.25,0.0,0.0,0.997,0,1,1,0,0,0,0,0,0,0,0,0,0,0
244,5.617000000000001,0.0,0.0,-4.431,0.467,0.467,38.527,1.25,0.0,0.0,0.997,0,1,1,0,0,0,0,0,0,0,0,0,0,0
245,5.611000000000001,0.0,0.0,-4.43,0.382,0.382,38.941,1.25,0.0,0.0,0.997,0,1,1,0,0,0,0,0,0,0,0,0,0,0
247,5.54,0.0,0.0,-4.471,0.21100000000000002,0.21100000000000002,39.492,1.25,0.0,0.0,0.997,0,1,1,0,0,0,0,0,0,0,0,0,0,0
248,5.481,0.001,0.002,-4.488,0.156,0.156,39.663000000000004,1.25,3.025,34.657,0.998,1,0,1,0,0,0,0,0,0,0,0,0,0,0
249,5.348,0.004,0.011000000000000001,-4.413,0.107,0.107,39.781,1.25,17.777,127.376,0.998,1,0,1,0,0,0,0,0,0,0,0,0,0,0
250,5.0889999999999995,0.008,0.023,-4.2669999999999995,0.075,0.075,39.854,1.25,36.295,183.706,0.997,1,0,1,0,0,0,0,0,0,0,0,0,0,0
251,5.026,0.012,0.028999999999999998,-4.141,0.057,0.057,39.903,1.249,46.015,196.52200000000002,0.995,1,0,1,0,0,0,0,0,0,0,0,0,0,0
252,5.112,0.013999999999999999,0.025,-4.113,0.043,0.043,39.939,1.249,40.634,164.926,0.993,1,0,1,0,0,0,0,0,0,0,0,0,0,0
253,5.422000000000001,0.01,0.013000000000000001,-4.289,0.031,0.031,39.968,1.249,21.009,91.105,0.993,1,0,1,0,0,0,0,0,0,0,0,0,0,0
254,5.811,0.001,0.001,-4.752,0.022000000000000002,0.022000000000000002,39.995,1.249,1.364,7.507000000000001,0.988,1,0,1,0,0,0,0,0,0,0,0,0,0,0
255,6.07,0.0,0.0,-5.523,0.017,0.017,40.02,1.25,0.0,0.0,0.9540000000000001,0,1,1,0,0,0,0,0,0,0,0,0,0,0
256,6.0729999999999995,0.0,0.0,-5.912000000000001,0.015,0.015,40.044000000000004,1.25,0.0,0.0,0.9309999999999999,0,1,1,0,0,0,0,0,0,0,0,0,0,0
257,6.112,0.0,0.0,-6.121,0.013999999999999999,0.013999999999999999,40.067,1.251,0.0,0.0,0.8490000000000001,0,1,1,0,0,0,0,0,0,0,0,0,0,0
258,6.226,0.0,0.0,-6.3260000000000005,0.013000000000000001,0.013000000000000001,40.089,1.252,0.0,0.0,0.7190000000000001,0,1,1,0,0,0,0,0,0,0,0,0,0,0
259,6.3020000000000005,0.0,0.0,-6.511,0.013000000000000001,0.013000000000000001,40.11,1.252,0.0,0.0,0.706,0,1,1,0,0,0,0,0,0,0,0,0,0,0
260,6.369,0.0,0.0,-6.635,0.013999999999999999,0.013999999999999999,40.13,1.252,0.0,0.0,0.747,0,1,1,0,0,0,0,0,0,0,0,0,0,0
261,6.3,0.0,0.0,-6.678999999999999,0.013999999999999999,0.013999999999999999,40.15,1.253,0.0,0.0,0.775,0,1,1,0,0,0,0,0,0,0,0,0,0,0
262,6.36,0.0,0.0,-6.794,0.015,0.015,40.171,1.254,0.0,0.0,0.8220000000000001,0,1,1,0,0,0,0,0,0,0,0,0,0,0
263,6.391,0.0,0.0,-6.934,0.018000000000000002,0.018000000000000002,40.194,1.255,0.0,0.0,0.8690000000000001,0,1,1,0,0,0,0,0,0,0,0,0,0,0
264,6.306,0.0,0.0,-7.143,0.019,0.019,40.219,1.2570000000000001,0.0,0.0,0.8959999999999999,0,1,1,0,0,0,0,0,0,0,0,0,0,0
265,6.2410000000000005,0.0,0.0,-7.481,0.023,0.023,40.246,1.258,0.0,0.0,0.8909999999999999,0,1,1,0,0,0,0,0,0,0,0,0,0,0
266,6.452999999999999,0.0,0.0,-7.76,0.03,0.03,40.277,1.26,0.0,0.0,0.88,0,1,1,0,0,0,0,0,0,0,0,0,0,0
267,6.55,0.0,0.0,-7.95,0.025,0.025,40.306999999999995,1.261,0.0,0.0,0.836,0,1,1,0,0,0,0,0,0,0,0,0,0,0
268,6.8260000000000005,0.0,0.0,-8.004,0.021,0.021,40.330999999999996,1.263,0.0,0.0,0.769,0,1,1,0,0,0,0,0,0,0,0,0,0,0
269,6.836,0.0,0.0,-8.21,0.017,0.017,40.351,1.264,0.0,0.0,0.69,0,1,1,0,0,0,0,0,0,0,0,0,0,0
270,6.858,0.0,0.0,-8.8,0.013999999999999999,0.013999999999999999,40.367,1.266,0.0,0.0,0.672,0,1,1,0,0,0,0,0,0,0,0,0,0,0
271,6.917000000000001,0.0,0.0,-9.442,0.013000000000000001,0.013000000000000001,40.382,1.2670000000000001,0.0,0.0,0.6759999999999999,0,1,1,0,0,0,0,0,0,0,0,0,0,0
272,7.03,0.025,0.006,-9.622,0.019,0.019,40.398,1.2690000000000001,10.536,37.461,0.6990000000000001,1,0,1,0,0,0,0,0,0,0,0,0,0,0
273,6.739,0.071,0.027000000000000003,-8.721,0.023,0.023,40.416,1.2690000000000001,48.42100000000001,131.001,0.6970000000000001,1,0,1,0,0,0,0,0,0,0,0,0,0,0
274,6.058,0.1,0.043,-7.564,0.035,0.035,40.428000000000004,1.2690000000000001,77.094,187.43599999999998,0.682,1,0,1,0,0,0,0,0,0,0,0,0,0,0
275,5.445,0.078,0.044000000000000004,-6.876,0.049,0.049,40.449,1.2670000000000001,77.52600000000001,200.263,0.747,1,0,1,0,0,0,0,0,0,0,0,0,0,0
276,5.377000000000001,0.036000000000000004,0.032,-6.391,0.076,0.076,40.494,1.265,53.075,168.623,0.8059999999999999,1,0,1,0,0,0,0,0,0,0,0,0,0,0
277,5.515,0.013000000000000001,0.013999999999999999,-6.172000000000001,0.094,0.094,40.567,1.264,22.254,94.735,0.8420000000000001,1,0,1,0,0,0,0,0,0,0,0,0,0,0
278,6.047999999999999,0.001,0.001,-6.1610000000000005,0.11599999999999999,0.11599999999999999,40.671,1.264,1.198,8.808,0.855,1,0,1,0,0,0,0,0,0,0,0,0,0,0
279,6.122999999999999,0.0,0.0,-6.042999999999999,0.113,0.113,40.782,1.264,0.0,0.0,0.866,0,1,1,0,0,0,0,0,0,0,0,0,0,0
280,5.939,0.0,0.0,-6.0089999999999995,0.113,0.113,40.891999999999996,1.264,0.0,0.0,0.885,0,1,1,0,0,0,0,0,0,0,0,0,0,0
281,5.735,0.0,0.0,-6.096,0.106,0.106,41.0,1.266,0.0,0.0,0.8859999999999999,0,1,1,0,0,0,0,0,0,0,0,0,0,0
282,5.916,0.0,0.0,-6.265,0.10099999999999999,0.10099999999999999,41.1,1.2670000000000001,0.0,0.0,0.877,0,1,1,0,0,0,0,0,0,0,0,0,0,0
284,5.965,0.0,0.0,-6.686,0.07400000000000001,0.07400000000000001,41.257,1.271,0.0,0.0,0.884,0,1,1,0,0,0,0,0,0,0,0,0,0,0
285,5.952000000000001,0.0,0.0,-7.074,0.057999999999999996,0.057999999999999996,41.315,1.273,0.0,0.0,0.8590000000000001,0,1,1,0,0,0,0,0,0,0,0,0,0,0
286,5.901,0.0,0.0,-7.502999999999999,0.039,0.039,41.358000000000004,1.276,0.0,0.0,0.823,0,1,1,0,0,0,0,0,0,0,0,0,0,0
287,5.782,0.0,0.0,-7.965,0.025,0.025,41.386,1.2790000000000001,0.0,0.0,0.797,0,1,1,0,0,0,0,0,0,0,0,0,0,0
288,5.742000000000001,0.0,0.0,-8.508,0.017,0.017,41.406000000000006,1.2819999999999998,0.0,0.0,0.784,0,1,1,0,0,0,0,0,0,0,0,0,0,0
289,5.818,0.0,0.0,-9.06,0.013999999999999999,0.013999999999999999,41.423,1.284,0.0,0.0,0.815,0,1,1,0,0,0,0,0,0,0,0,0,0,0
290,5.976,0.0,0.0,-9.629,0.015,0.015,41.43899999999999,1.287,0.0,0.0,0.86,0,1,1,0,0,0,0,0,0,0,0,0,0,0
291,6.28,0.0,0.0,-9.692,0.018000000000000002,0.018000000000000002,41.45399999999999,1.288,0.0,0.0,0.9059999999999999,0,1,1,0,0,0,0,0,0,0,0,0,0,0
292,6.193,0.0,0.0,-9.642999999999999,0.022000000000000002,0.022000000000000002,41.464,1.2890000000000001,0.0,0.0,0.953,0,1,1,0,0,0,0,0,0,0,0,0,0,0
294,5.888999999999999,0.0,0.0,-9.746,0.02,0.02,41.49,1.2890000000000001,0.0,0.0,0.9640000000000001,0,1,1,0,0,0,0,0,0,0,0,0,0,0
295,5.917000000000001,0.0,0.0,-10.012,0.013999999999999999,0.013999999999999999,41.501999999999995,1.29,0.0,0.0,0.935,0,1,1,0,0,0,0,0,0,0,0,0,0,0
296,6.016,0.015,0.005,-10.309000000000001,0.009000000000000001,0.009000000000000001,41.50899999999999,1.291,9.006,40.501999999999995,0.88,1,0,1,0,0,0,0,0,0,0,0,0,0,0
297,5.716,0.046,0.025,-10.123,0.005,0.005,41.508,1.2919999999999998,42.853,134.813,0.831,1,0,1,0,0,0,0,0,0,0,0,0,0,0
298,5.155,0.102,0.042,-9.727,0.002,0.002,41.5,1.2930000000000001,77.03399999999999,191.31099999999998,0.7859999999999999,1,0,1,0,0,0,0,0,0,0,0,0,0,0
299,4.777,0.155,0.048,-9.481,0.001,0.001,41.489,1.2930000000000001,92.88,204.14700000000002,0.736,1,0,1,0,0,0,0,0,0,0,0,0,0,0
300,4.7330000000000005,0.156,0.04,-9.722999999999999,0.001,0.001,41.481,1.2930000000000001,79.67,172.48,0.655,1,0,1,0,0,0,0,0,0,0,0,0,0,0
301,5.207000000000001,0.091,0.022000000000000002,-10.975,0.002,0.002,41.482,1.2930000000000001,40.936,98.516,0.531,1,0,1,0,0,0,0,0,0,0,0,0,0,0
302,5.757999999999999,0.006999999999999999,0.002,-13.173,0.005,0.005,41.489,1.295,2.779,10.277000000000001,0.47600000000000003,1,0,1,0,0,0,0,0,0,0,0,0,0,0
303,5.982,0.0,0.0,-14.498,0.006999999999999999,0.006999999999999999,41.501000000000005,1.2990000000000002,0.0,0.0,0.413,0,1,1,0,0,0,0,0,0,0,0,0,0,0
304,6.058,0.0,0.0,-15.22,0.01,0.01,41.513999999999996,1.3030000000000002,0.0,0.0,0.41100000000000003,0,1,1,0,0,0,0,0,0,0,0,0,0,0
305,6.132000000000001,0.0,0.0,-15.626,0.012,0.012,41.53,1.307,0.0,0.0,0.516,0,1,1,0,0,0,0,0,0,0,0,0,0,0
306,6.1770000000000005,0.0,0.0,-15.651,0.011000000000000001,0.011000000000000001,41.545,1.31,0.0,0.0,0.606,0,1,1,0,0,0,0,0,0,0,0,0,0,0
307,5.956,0.0,0.0,-15.482000000000001,0.009000000000000001,0.009000000000000001,41.558,1.3130000000000002,0.0,0.0,0.621,0,1,1,0,0,0,0,0,0,0,0,0,0,0
308,5.521,0.0,0.0,-15.472000000000001,0.008,0.008,41.568000000000005,1.315,0.0,0.0,0.65,0,1,1,0,0,0,0,0,0,0,0,0,0,0
309,5.13,0.0,0.0,-15.612,0.006999999999999999,0.006999999999999999,41.576,1.3159999999999998,0.0,0.0,0.746,0,1,1,0,0,0,0,0,0,0,0,0,0,0
310,5.04,0.0,0.0,-15.992,0.008,0.008,41.585,1.318,0.0,0.0,0.835,0,1,1,0,0,0,0,0,0,0,0,0,0,0
311,5.197,0.0,0.0,-16.171,0.011000000000000001,0.011000000000000001,41.596000000000004,1.319,0.0,0.0,0.893,0,1,1,0,0,0,0,0,0,0,0,0,0,0
312,5.337999999999999,0.0,0.0,-16.127,0.019,0.019,41.611999999999995,1.32,0.0,0.0,0.92,0,1,1,0,0,0,0,0,0,0,0,0,0,0
314,4.845,0.0,0.0,-15.534,0.055999999999999994,0.055999999999999994,41.683,1.3219999999999998,0.0,0.0,0.972,0,1,1,0,0,0,0,0,0,0,0,0,0,0
316,4.042,0.0,0.0,-15.092,0.08199999999999999,0.08199999999999999,41.836999999999996,1.3230000000000002,0.0,0.0,0.9840000000000001,0,1,1,0,0,0,0,0,0,0,0,0,0,0
317,3.9819999999999998,0.0,0.0,-15.212,0.06,0.06,41.906000000000006,1.3230000000000002,0.0,0.0,0.983,0,1,1,0,0,0,0,0,0,0,0,0,0,0
318,4.15,0.0,0.0,-15.434000000000001,0.036000000000000004,0.036000000000000004,41.951,1.324,0.0,0.0,0.9690000000000001,0,1,1,0,0,0,0,0,0,0,0,0,0,0
319,4.415,0.0,0.0,-15.82,0.018000000000000002,0.018000000000000002,41.975,1.325,0.0,0.0,0.9309999999999999,0,1,1,0,0,0,0,0,0,0,0,0,0,0
320,4.636,0.017,0.006,-16.339000000000002,0.01,0.01,41.988,1.3259999999999998,10.405,43.782,0.925,1,0,1,0,0,0,0,0,0,0,0,0,0,0
321,4.717,0.043,0.027000000000000003,-16.116,0.006999999999999999,0.006999999999999999,41.994,1.3259999999999998,45.051,138.80200000000002,0.943,1,0,1,0,0,0,0,0,0,0,0,0,0,0
323,3.832,0.073,0.046,-13.889000000000001,0.008,0.008,41.986000000000004,1.3219999999999998,79.751,208.199,0.9390000000000001,1,0,1,0,0,0,0,0,0,0,0,0,0,0
324,3.635,0.051,0.037000000000000005,-13.508,0.009000000000000001,0.009000000000000001,41.983000000000004,1.32,62.005,176.54,0.965,1,0,1,0,0,0,0,0,0,0,0,0,0,0
325,4.052,0.025,0.018000000000000002,-13.694,0.01,0.01,41.989,1.318,30.162,102.476,0.985,1,0,1,0,0,0,0,0,0,0,0,0,0,0
326,4.885,0.003,0.002,-14.857000000000001,0.011000000000000001,0.011000000000000001,42.0,1.318,2.589,11.923,0.992,1,0,1,0,0,0,0,0,0,0,0,0,0,0
327,5.435,0.0,0.0,-15.672,0.009000000000000001,0.009000000000000001,42.013000000000005,1.318,0.0,0.0,0.988,0,1,1,0,0,0,0,0,0,0,0,0,0,0
328,5.651,0.0,0.0,-16.025,0.005,0.005,42.023,1.319,0.0,0.0,0.97,0,1,1,0,0,0,0,0,0,0,0,0,0,0
329,5.577999999999999,0.0,0.0,-16.447,0.003,0.003,42.03,1.32,0.0,0.0,0.9229999999999999,0,1,1,0,0,0,0,0,0,0,0,0,0,0
330,5.571000000000001,0.0,0.0,-16.980999999999998,0.002,0.002,42.035,1.321,0.0,0.0,0.868,0,1,1,0,0,0,0,0,0,0,0,0,0,0
331,5.601,0.0,0.0,-17.301,0.003,0.003,42.041000000000004,1.3219999999999998,0.0,0.0,0.84,0,1,1,0,0,0,0,0,0,0,0,0,0,0
332,5.652,0.0,0.0,-17.352999999999998,0.003,0.003,42.047,1.3230000000000002,0.0,0.0,0.8240000000000001,0,1,1,0,0,0,0,0,0,0,0,0,0,0
333,5.744,0.0,0.0,-17.274,0.003,0.003,42.053000000000004,1.324,0.0,0.0,0.8,0,1,1,0,0,0,0,0,0,0,0,0,0,0
334,5.412999999999999,0.0,0.0,-17.077,0.002,0.002,42.056999999999995,1.3259999999999998,0.0,0.0,0.7559999999999999,0,1,1,0,0,0,0,0,0,0,0,0,0,0
336,5.486000000000001,0.0,0.0,-17.817999999999998,0.002,0.002,42.065,1.329,0.0,0.0,0.633,0,1,1,0,0,0,0,0,0,0,0,0,0,0
337,5.433,0.0,0.0,-18.194000000000003,0.001,0.001,42.068999999999996,1.33,0.0,0.0,0.585,0,1,1,0,0,0,0,0,0,0,0,0,0,0
338,5.504,0.0,0.0,-18.7,0.001,0.001,42.074,1.3319999999999999,0.0,0.0,0.5670000000000001,0,1,1,0,0,0,0,0,0,0,0,0,0,0
339,5.665,0.0,0.0,-19.222,0.001,0.001,42.078,1.3319999999999999,0.0,0.0,0.545,0,1,1,0,0,0,0,0,0,0,0,0,0,0
340,5.874,0.0,0.0,-20.13,0.0,0.0,42.083,1.3330000000000002,0.0,0.0,0.5579999999999999,0,1,1,0,0,0,0,0,0,0,0,0,0,0
341,5.899,0.0,0.0,-20.686999999999998,0.0,0.0,42.088,1.3330000000000002,0.0,0.0,0.5589999999999999,0,1,1,0,0,0,0,0,0,0,0,0,0,0
342,5.706,0.0,0.0,-20.691,0.0,0.0,42.092,1.334,0.0,0.0,0.498,0,1,1,0,0,0,0,0,0,0,0,0,0,0
343,5.327000000000001,0.0,0.0,-20.299,0.0,0.0,42.097,1.334,0.0,0.001,0.415,0,1,1,0,0,0,0,0,0,0,0,0,0,0
344,4.863,0.09699999999999999,0.009000000000000001,-19.788,0.001,0.001,42.1,1.3330000000000002,18.081,47.313,0.38,1,0,1,0,0,0,0,0,0,0,0,0,0,0
345,4.468,0.212,0.033,-18.687,0.001,0.001,42.103,1.3330000000000002,68.85,142.92700000000002,0.56,1,0,1,0,0,0,0,0,0,0,0,0,0,0
346,4.261,0.252,0.046,-17.128,0.002,0.002,42.106,1.3330000000000002,101.684,199.51,0.688,1,0,1,0,0,0,0,0,0,0,0,0,0,0
